review_id,target,public
167282,0,0
167291,8,0
167296,0,0
167298,0,1
167302,8,1
167303,8,0
167308,8,0
167309,0,1
167310,0,1
167312,8,0
167317,8,1
167320,8,0
167323,8,0
167326,8,1
167328,8,1
167332,8,0
167333,"1,6",0
167348,0,0
167352,8,1
167353,8,0
167355,0,0
167365,0,1
167367,8,1
167373,0,0
167381,8,0
167382,8,1
167386,0,1
167387,8,0
167390,8,1
167391,8,0
167392,8,1
167395,0,1
167396,0,0
167404,0,1
167405,8,0
167411,8,0
167412,0,0
167415,8,0
167416,8,0
167418,"1,8",0
167419,8,1
167420,0,1
167425,0,1
167427,0,0
167429,8,1
167430,0,1
167437,0,0
167438,8,1
167449,8,1
167455,8,1
167460,8,1
167463,8,0
167464,0,0
167465,8,1
167468,0,1
167472,"4,8",1
167478,8,1
167481,8,0
167482,8,1
167490,8,0
167492,8,0
167499,8,0
167504,0,1
167506,8,1
167510,0,1
167512,"1,8",1
167521,8,0
167523,0,0
167527,8,0
167529,0,0
167538,0,1
167539,8,0
167554,8,0
167556,0,0
167560,3,1
167563,0,1
167564,0,0
167567,0,0
167569,0,1
167575,3,0
167576,0,1
167578,0,1
167582,8,1
167583,8,1
167584,0,0
167590,8,0
167591,0,0
167593,0,0
167598,8,1
167601,5,1
167620,1,0
167621,0,0
167627,1,1
167629,0,0
167633,0,0
167636,8,1
167637,8,0
167646,0,1
167647,0,0
167653,8,1
167660,0,0
167662,8,0
167664,0,1
167665,0,1
167668,0,1
167671,"1,6,8",0
167677,1,1
167678,8,0
167680,0,0
167682,0,0
167685,0,0
167689,8,0
167692,0,0
167693,8,0
167695,8,1
167702,8,0
167715,8,0
167717,1,0
167718,8,0
167719,0,1
167730,1,1
167733,0,0
167737,8,0
167738,8,0
167741,8,1
167745,8,0
167759,0,1
167760,8,0
167770,0,1
167778,0,1
167779,8,1
167783,8,1
167784,"3,7",0
167791,8,0
167794,0,0
167805,8,1
167812,0,0
167815,0,1
167828,8,1
167829,8,1
167830,8,0
167850,8,1
167854,8,1
167860,8,1
167865,0,0
167866,8,1
167870,0,0
167873,0,1
167878,0,0
167882,8,1
167883,8,1
167885,0,1
167886,8,0
167889,8,1
167893,8,1
167897,"1,6,8",0
167901,0,1
167910,7,1
167911,0,0
167917,8,1
167919,0,1
167921,0,0
167928,7,1
167930,0,0
167938,8,1
167943,0,1
167944,0,1
167954,8,1
167959,8,0
167961,8,0
167963,8,0
167964,0,0
167970,0,0
167971,0,1
167972,0,1
167977,0,1
167982,0,1
167987,0,1
167994,3,0
168000,8,0
168006,8,0
168023,8,0
168027,0,0
168029,0,1
168030,0,1
168031,0,1
168036,0,1
168038,8,1
168045,8,0
168046,8,1
168053,"3,8",1
168066,8,0
168068,8,0
168074,8,1
168076,0,0
168078,0,1
168080,8,0
168084,0,1
168087,0,0
168090,8,1
168097,0,1
168108,0,0
168111,"1,8",0
168118,8,0
168121,0,1
168124,8,0
168129,8,1
168147,8,1
168148,8,0
168150,8,0
168154,0,0
168158,0,0
168162,"1,8",0
168165,0,1
168167,0,1
168173,8,1
168175,0,1
168185,8,0
168187,8,0
168190,8,1
168194,0,1
168197,8,1
168198,"1,8",1
168207,8,0
168209,0,0
168210,0,1
168213,8,1
168219,0,1
168220,0,0
168223,0,1
168231,0,0
168235,8,1
168236,0,1
168244,0,1
168245,8,0
168249,0,0
168250,8,1
168269,8,0
168271,8,1
168273,0,0
168275,"1,6,8",1
168290,8,0
168292,0,1
168293,0,1
168306,0,1
168309,8,0
168326,8,0
168329,8,0
168330,3,1
168332,0,1
168338,0,0
168340,8,0
168344,"1,8",1
168348,1,0
168349,"1,8",0
168353,8,0
168356,8,1
168358,8,1
168364,8,1
168372,8,1
168373,0,1
168375,0,1
168376,8,1
168379,0,1
168382,8,0
168387,0,0
168389,8,0
168396,0,0
168401,8,1
168402,8,1
168403,8,1
168404,8,1
168405,8,0
168407,8,1
168411,0,1
168412,8,0
168413,8,1
168415,0,0
168416,0,0
168419,8,0
168427,8,1
168430,8,1
168434,0,0
168437,8,0
168443,0,0
168444,"1,5,8",1
168445,8,0
168450,"1,8",1
168455,0,1
168460,8,0
168461,0,1
168464,8,0
168468,8,1
168471,0,0
168475,0,0
168476,0,1
168477,8,0
168480,1,1
168481,8,1
168485,8,1
168487,0,0
168493,0,0
168497,0,0
168500,8,0
168502,0,1
168503,3,0
168505,8,1
168510,8,0
168517,8,0
168519,8,1
168520,0,0
168521,8,1
168530,0,0
168531,8,0
168532,8,0
168537,"1,6",1
168541,8,1
168545,0,0
168546,1,0
168550,0,1
168556,8,1
168563,0,1
168564,8,0
168565,8,1
168567,0,1
168576,0,1
168580,0,0
168584,8,1
168596,8,1
168599,0,1
168603,8,1
168610,8,0
168619,0,1
168629,0,1
168631,0,0
168636,8,0
168641,0,1
168645,0,0
168646,8,1
168652,8,0
168655,0,1
168659,0,1
168660,8,0
168661,8,0
168662,8,0
168663,8,0
168668,8,1
168669,0,1
168671,8,1
168672,0,0
168673,"1,8",0
168679,8,0
168683,8,0
168686,8,0
168692,8,0
168693,8,0
168694,0,1
168695,0,0
168698,8,1
168701,8,1
168703,0,1
168710,0,1
168715,0,1
168717,0,1
168719,0,1
168720,8,1
168728,0,0
168733,8,0
168740,1,0
168741,8,1
168747,"1,8",0
168748,0,1
168749,8,1
168759,0,1
168766,8,0
168767,0,0
168769,8,1
168770,3,0
168773,8,0
168776,8,1
168779,0,0
168787,0,1
168792,0,1
168796,1,0
168801,8,0
168806,8,1
168811,8,0
168814,8,0
168816,8,1
168818,8,0
168827,0,1
168832,"1,6",0
168836,8,1
168839,0,0
168840,8,0
168843,"7,8",0
168857,5,0
168861,0,1
168867,0,0
168868,8,1
168871,8,1
168873,8,0
168876,"5,8",0
168878,7,0
168881,8,1
168882,0,0
168891,8,0
168893,0,1
168902,0,0
168903,0,1
168919,8,0
168920,8,0
168922,8,1
168923,8,0
168924,0,0
168926,8,0
168928,0,1
168932,0,0
168933,8,1
168934,8,0
168935,8,0
168941,8,1
168942,0,1
168945,0,0
168958,3,1
168961,0,0
168963,8,1
168970,8,1
168972,8,0
168977,8,0
169001,8,0
169004,8,0
169005,0,1
169006,0,1
169008,0,1
169013,0,1
169019,0,0
169024,0,1
169030,0,1
169034,0,0
169036,8,0
169037,8,0
169041,0,1
169044,8,1
169045,8,0
169048,0,1
169056,0,0
169060,0,1
169071,0,0
169072,"5,8",0
169074,0,0
169079,0,1
169081,8,1
169084,8,0
169086,8,0
169095,0,0
169097,0,0
169101,8,0
169102,0,0
169103,0,1
169112,"3,8",1
169113,0,1
169118,0,1
169124,8,1
169125,8,1
169126,8,0
169128,0,0
169130,0,0
169134,6,0
169136,8,0
169141,8,1
169142,8,1
169150,0,1
169159,0,1
169164,0,0
169165,0,0
169168,8,0
169174,0,0
169175,8,1
169177,8,1
169179,8,1
169180,0,1
169187,8,1
169194,8,1
169201,8,0
169213,0,0
169219,0,0
169222,8,1
169223,8,1
169232,0,1
169245,0,0
169249,0,1
169255,0,0
169256,0,0
169257,0,0
169260,8,1
169263,8,0
169264,0,0
169266,8,1
169267,0,1
169271,0,1
169272,0,1
169273,3,1
169275,0,1
169280,0,0
169281,8,1
169290,8,0
169294,8,0
169299,0,0
169302,8,1
169304,8,1
169307,8,1
169313,0,0
169316,0,1
169319,8,1
169320,8,0
169327,0,0
169331,0,1
169332,8,0
169335,8,0
169337,0,1
169338,0,0
169339,8,1
169343,0,1
169347,8,0
169348,1,0
169352,0,1
169365,0,1
169366,0,0
169367,8,0
169370,0,1
169380,0,0
169383,0,0
169384,8,1
169385,0,1
169391,8,1
169393,0,0
169394,0,0
169397,8,0
169409,0,0
169410,0,1
169411,0,1
169415,8,1
169419,8,1
169421,0,1
169425,8,1
169428,0,1
169429,0,1
169433,8,1
169436,8,1
169441,8,0
169442,8,0
169453,8,1
169454,8,1
169455,0,0
169464,8,0
169469,"1,8",0
169478,0,1
169479,8,1
169484,0,1
169487,8,1
169488,3,0
169493,0,1
169496,0,1
169499,0,0
169507,0,1
169511,6,1
169512,0,0
169520,0,1
169521,"3,8",1
169524,0,0
169529,8,1
169531,0,1
169542,0,0
169544,5,0
169545,8,0
169550,8,1
169553,8,1
169564,0,0
169580,8,1
169586,8,0
169588,0,0
169589,8,0
169591,0,0
169595,8,1
169600,0,1
169611,8,1
169618,8,0
169620,0,0
169626,0,1
169628,8,0
169629,0,1
169636,0,0
169637,8,1
169638,8,1
169644,8,1
169645,8,1
169646,8,1
169651,0,1
169653,8,1
169655,8,1
169656,8,0
169661,8,1
169663,0,0
169671,6,0
169675,0,1
169676,8,0
169678,8,0
169679,8,1
169681,8,0
169686,0,1
169697,"3,8",0
169699,0,1
169702,8,1
169704,8,1
169711,0,1
169717,8,1
169720,8,0
169721,8,1
169731,8,1
169733,0,0
169745,"1,8",0
169755,0,1
169757,"6,8",1
169764,0,0
169765,0,0
169767,8,1
169770,8,1
169775,3,1
169779,8,1
169780,0,0
169785,8,1
169786,0,1
169791,8,1
169799,8,1
169802,1,0
169804,0,0
169809,8,1
169817,8,1
169823,"6,8",1
169825,8,1
169827,8,1
169833,0,0
169836,8,1
169837,8,0
169838,8,1
169839,0,1
169843,0,0
169845,0,1
169851,8,1
169853,"1,6,8",1
169855,8,1
169859,0,0
169860,1,1
169863,8,1
169865,0,0
169875,3,0
169880,0,0
169881,0,0
169882,"1,8",0
169883,0,1
169888,0,0
169893,8,0
169895,8,1
169903,8,0
169905,"1,8",1
169909,0,1
169910,0,0
169914,"1,8",0
169918,8,0
169919,8,1
169920,8,0
169923,0,1
169927,0,0
169931,"1,6",1
169936,"5,6,8",1
169941,8,0
169949,8,1
169952,8,0
169971,8,0
169973,8,1
169975,8,0
169988,0,1
169997,8,1
170013,8,1
170025,0,0
170027,0,0
170029,0,1
170031,0,0
170036,0,1
170037,8,1
170040,8,1
170042,3,0
170043,0,0
170046,8,0
170048,0,0
170050,8,1
170053,0,0
170054,0,0
170058,3,0
170060,8,1
170061,8,1
170066,8,0
170067,8,1
170068,0,1
170070,8,0
170071,0,0
170075,8,1
170076,0,1
170080,8,1
170083,8,0
170084,8,0
170085,8,1
170087,0,1
170091,8,1
170103,8,0
170106,8,0
170107,8,0
170108,8,0
170116,8,0
170122,8,0
170123,0,0
170125,8,1
170132,8,1
170134,0,1
170135,"5,7",0
170136,8,1
170140,0,0
170142,"1,8",1
170143,0,0
170147,8,1
170152,8,0
170169,8,0
170174,"1,8",1
170178,0,1
170181,0,0
170190,8,1
170191,0,1
170194,0,0
170199,0,1
170206,0,0
170207,0,1
170222,0,0
170223,8,0
170226,0,1
170232,5,0
170240,8,0
170242,8,0
170247,8,0
170248,0,1
170251,0,0
170253,8,0
170256,0,0
170257,"1,8",0
170259,"5,7",1
170261,8,1
170264,8,1
170266,8,1
170268,8,0
170274,0,0
170275,8,0
170277,8,1
170281,0,1
170282,0,1
170286,8,1
170287,0,1
170288,0,1
170293,5,1
170297,0,0
170307,0,1
170310,8,1
170313,8,0
170315,0,0
170318,8,0
170321,8,1
170323,0,1
170324,0,0
170326,8,0
170332,0,0
170334,8,0
170338,8,1
170340,5,0
170346,8,1
170356,1,0
170358,0,1
170362,0,1
170367,"1,8",0
170368,8,0
170369,0,1
170374,0,0
170376,2,1
170379,0,1
170383,8,1
170387,0,0
170391,8,1
170393,8,0
170396,8,0
170397,8,0
170398,1,0
170399,0,0
170406,3,1
170407,0,0
170410,8,0
170413,0,1
170415,0,0
170416,0,1
170423,0,1
170424,0,0
170427,8,1
170430,8,0
170431,8,1
170435,0,0
170441,0,0
170444,8,1
170445,8,0
170448,"1,8",0
170454,8,0
170461,0,1
170462,0,1
170464,8,0
170470,0,1
170475,0,0
170481,8,1
170487,8,1
170490,"3,8",1
170492,8,1
170493,0,0
170498,8,1
170501,8,1
170505,0,0
170506,0,0
170507,8,1
170516,8,0
170517,8,0
170520,"1,6,8",0
170523,8,0
170527,8,1
170528,8,1
170530,8,1
170531,8,1
170534,8,0
170536,8,0
170538,8,1
170544,0,0
170548,8,1
170549,8,1
170553,"1,8",0
170559,8,0
170567,0,0
170571,8,1
170577,8,0
170583,1,1
170584,0,0
170588,8,0
170600,0,1
170602,0,0
170607,8,0
170608,0,1
170610,8,0
170619,8,0
170621,8,1
170627,8,1
170633,"6,8",1
170637,0,0
170641,0,1
170643,8,1
170646,0,1
170650,8,1
170656,0,1
170659,0,1
170660,8,0
170661,0,0
170662,8,1
170666,"6,8",0
170674,1,1
170675,8,1
170687,0,1
170692,0,1
170695,0,1
170709,0,1
170722,0,1
170723,8,0
170734,0,1
170737,0,0
170741,3,0
170744,8,0
170746,8,0
170748,"1,8",0
170753,8,1
170758,8,1
170772,0,1
170777,0,0
170779,1,0
170798,0,1
170800,"5,6",0
170801,0,0
170810,0,0
170812,0,0
170814,"1,8",1
170818,0,0
170820,0,0
170826,0,0
170830,8,0
170832,8,1
170833,8,0
170836,0,0
170838,8,1
170839,8,0
170841,8,1
170846,8,0
170847,8,1
170855,8,0
170864,8,1
170866,8,0
170869,0,0
170871,8,0
170872,8,1
170873,8,1
170877,0,0
170878,8,1
170880,8,0
170882,8,1
170884,8,0
170893,"1,8",1
170897,8,0
170900,0,0
170903,0,1
170905,0,1
170906,8,0
170909,8,1
170910,0,1
170914,0,0
170925,0,0
170929,0,1
170947,8,0
170949,8,1
170954,8,1
170957,8,1
170959,0,1
170962,8,0
170964,8,1
170965,8,1
170975,"1,8",0
170979,8,0
170998,0,0
171000,8,0
171004,8,0
171017,8,0
171021,0,0
171022,8,0
171023,0,0
171025,0,1
171027,0,0
171036,0,0
171038,8,1
171039,8,0
171040,7,1
171045,0,0
171046,0,1
171055,0,1
171060,0,0
171062,8,1
171063,8,0
171064,0,1
171067,0,1
171068,"6,8",1
171071,0,1
171075,"1,6,8",0
171077,0,0
171078,8,0
171082,0,0
171088,0,0
171089,1,1
171090,0,1
171091,8,0
171100,0,1
171115,8,1
171117,8,0
171118,8,0
171122,3,1
171123,8,0
171125,0,1
171126,8,1
171127,8,0
171131,0,1
171132,0,0
171133,8,0
171135,0,1
171141,0,0
171142,8,0
171148,0,0
171149,0,0
171157,0,0
171160,0,0
171169,0,1
171173,8,0
171178,0,0
171181,8,0
171190,0,1
171191,8,1
171195,8,1
171198,"6,8",0
171204,8,1
171210,8,0
171211,8,0
171217,8,1
171218,0,1
171222,8,0
171223,8,1
171228,0,0
171230,0,1
171236,0,1
171242,8,1
171249,8,1
171251,"1,8",1
171252,0,0
171254,6,0
171256,8,1
171258,3,0
171262,0,1
171264,8,1
171265,8,0
171270,8,1
171284,0,0
171288,8,1
171293,3,1
171298,0,1
171306,0,0
171308,8,1
171314,0,0
171319,8,1
171321,8,1
171326,8,0
171327,8,1
171334,0,0
171336,8,0
171345,0,0
171346,8,1
171355,0,0
171363,8,0
171364,0,0
171365,0,1
171366,8,0
171373,8,1
171378,8,1
171383,0,1
171384,0,1
171387,0,1
171390,0,1
171394,8,1
171399,0,1
171406,0,1
171410,0,0
171420,0,0
171421,8,0
171422,8,1
171423,0,1
171433,8,0
171434,8,0
171437,8,0
171439,8,0
171442,8,0
171444,8,0
171447,8,0
171448,0,0
171452,8,1
171463,8,1
171466,8,0
171467,0,0
171474,3,0
171476,0,1
171479,8,1
171482,0,1
171483,0,0
171492,0,0
171493,0,0
171494,8,1
171496,0,0
171507,8,0
171513,3,0
171516,0,0
171517,8,0
171519,0,1
171520,8,1
171523,0,1
171524,8,1
171525,8,1
171531,8,0
171534,8,1
171535,0,0
171538,8,0
171540,8,1
171548,8,1
171557,8,1
171559,1,1
171560,"1,8",0
171565,8,1
171569,"1,5,6",1
171570,8,0
171574,8,1
171578,0,0
171580,8,0
171583,0,0
171584,0,1
171589,"1,6",0
171592,0,1
171594,8,0
171595,8,0
171606,0,1
171629,8,1
171636,8,0
171640,8,0
171646,8,1
171650,8,0
171652,8,1
171653,8,0
171656,1,1
171658,8,0
171663,0,0
171666,8,1
171669,8,1
171671,0,1
171673,3,1
171676,1,1
171681,8,1
171694,8,1
171698,0,0
171699,0,0
171700,0,0
171701,8,1
171706,0,1
171711,0,1
171714,8,0
171715,0,0
171718,3,1
171720,7,1
171722,8,1
171730,0,0
171731,8,1
171741,0,1
171746,0,0
171751,0,1
171756,8,1
171759,0,1
171766,8,0
171768,8,1
171769,0,1
171775,8,1
171777,"6,8",1
171779,0,1
171781,8,1
171784,8,0
171788,8,0
171793,"1,8",0
171796,1,0
171801,0,1
171804,8,1
171806,8,1
171808,8,0
171809,0,1
171810,8,0
171813,0,0
171819,0,0
171820,8,0
171822,0,0
171831,3,1
171832,8,0
171838,0,0
171839,1,1
171844,3,0
171851,0,0
171854,8,0
171860,8,1
171863,0,1
171866,1,0
171869,0,0
171870,0,0
171873,8,1
171877,8,1
171878,0,1
171884,0,0
171886,8,1
171892,8,1
171896,0,0
171898,0,0
171899,1,1
171900,0,1
171901,8,0
171905,0,1
171912,8,0
171913,"1,8",0
171927,0,1
171929,0,1
171930,1,1
171931,0,1
171936,8,0
171937,"1,8",0
171938,8,1
171939,0,0
171942,0,1
171943,8,0
171944,8,1
171947,0,1
171948,0,0
171956,8,0
171961,8,0
171962,0,0
171964,8,1
171970,0,0
171971,0,1
171972,8,0
171974,8,1
171980,0,1
171981,0,0
171988,3,1
171991,0,0
171993,0,0
171996,8,1
171998,8,0
172004,0,0
172005,0,1
172008,0,1
172010,0,0
172018,8,0
172019,8,1
172020,0,1
172030,0,0
172039,0,1
172041,8,1
172055,8,0
172069,0,1
172070,8,1
172072,"1,8",0
172082,0,0
172083,8,1
172084,8,0
172085,0,0
172088,0,1
172090,0,0
172095,0,0
172096,8,0
172097,8,1
172101,8,1
172103,8,1
172108,8,1
172110,0,0
172114,8,1
172115,0,0
172124,0,1
172125,1,0
172132,8,1
172135,8,0
172145,8,1
172154,0,1
172165,0,1
172169,8,1
172178,8,1
172183,8,0
172190,0,1
172194,3,0
172196,8,1
172197,8,0
172199,8,1
172200,0,0
172201,0,1
172213,8,0
172226,8,1
172230,8,0
172234,8,1
172235,0,0
172237,0,0
172238,8,0
172241,0,1
172242,8,1
172245,8,0
172246,0,0
172247,8,0
172249,8,1
172253,8,0
172254,8,1
172257,0,1
172268,8,0
172275,8,0
172276,8,1
172281,3,0
172283,0,1
172284,0,1
172291,8,0
172292,8,1
172293,8,1
172316,0,0
172321,8,1
172322,0,1
172324,8,0
172327,0,1
172333,0,0
172339,8,1
172340,0,1
172343,8,1
172344,8,0
172349,8,1
172352,3,0
172354,1,0
172355,0,1
172361,8,1
172367,8,0
172372,"1,8",1
172386,8,1
172389,0,1
172391,0,0
172395,8,0
172401,8,1
172404,8,0
172407,8,1
172408,0,0
172413,6,0
172414,0,1
172416,0,1
172427,0,0
172429,8,1
172430,8,0
172434,8,0
172436,8,0
172438,0,1
172443,0,1
172444,8,1
172445,0,0
172453,8,0
172456,0,1
172457,8,1
172458,8,1
172465,0,0
172467,0,0
172469,0,0
172474,0,1
172477,0,1
172488,0,0
172491,0,1
172499,0,1
172515,0,0
172518,0,0
172527,8,1
172533,0,0
172542,0,1
172544,0,0
172545,8,0
172547,8,0
172550,0,0
172552,1,0
172557,8,1
172563,0,0
172570,0,1
172573,0,0
172576,8,1
172589,8,0
172593,8,1
172594,8,0
172595,"1,8",1
172605,8,1
172609,3,1
172610,0,1
172615,8,0
172618,8,1
172622,0,0
172623,0,1
172625,"1,8",0
172626,0,0
172627,0,1
172630,3,0
172633,8,0
172634,8,1
172637,"3,8",0
172657,0,1
172660,"1,8",0
172661,0,1
172664,0,1
172666,8,1
172669,8,0
172672,0,0
172674,0,0
172676,8,1
172677,0,0
172679,8,1
172681,0,1
172684,0,0
172688,8,0
172690,8,0
172691,8,1
172697,8,0
172699,8,0
172702,0,1
172703,8,1
172704,8,0
172705,8,1
172706,"4,8",1
172707,8,0
172708,0,1
172712,0,1
172717,0,1
172721,0,0
172724,8,0
172728,8,1
172729,"1,8",1
172737,8,1
172743,0,1
172745,8,0
172748,"1,8",1
172751,0,1
172752,1,0
172755,"6,8",0
172756,8,0
172764,0,0
172776,8,1
172779,8,1
172783,0,0
172785,0,0
172794,0,1
172795,0,0
172796,8,0
172797,0,0
172804,0,0
172812,8,1
172818,8,1
172823,0,1
172827,8,0
172830,8,1
172831,8,1
172840,8,0
172841,"1,8",1
172848,0,0
172853,"5,8",1
172860,"1,8",0
172863,1,1
172866,1,1
172868,8,1
172881,8,0
172887,8,1
172888,8,0
172889,8,1
172890,0,1
172891,8,0
172894,3,0
172896,0,1
172897,8,1
172908,8,0
172913,"1,5",1
172915,0,0
172916,8,0
172917,0,0
172919,0,0
172923,8,1
172930,8,0
172932,0,1
172936,0,1
172937,0,1
172946,0,1
172951,0,0
172954,0,0
172962,8,1
172963,8,0
172966,8,0
172968,8,1
172969,0,1
172970,8,1
172971,8,0
172974,0,1
172978,0,0
172980,8,0
172983,"1,8",0
172984,8,0
172985,0,1
172991,0,0
172993,8,1
172997,8,1
173009,0,1
173011,8,0
173013,3,1
173014,0,0
173017,8,0
173020,0,0
173021,8,0
173024,8,1
173031,0,0
173035,8,1
173036,8,1
173040,0,1
173042,"1,8",1
173045,0,1
173047,"3,8",1
173050,8,1
173059,8,0
173062,0,0
173064,0,1
173066,"6,8",1
173069,0,1
173071,"5,8",0
173074,0,1
173081,8,1
173082,3,0
173085,0,0
173092,0,1
173093,8,0
173094,8,1
173100,0,0
173103,0,1
173105,8,0
173116,0,1
173117,8,0
173119,0,0
173126,"6,8",0
173128,0,0
173129,8,1
173132,0,0
173134,8,0
173142,8,0
173146,0,1
173154,8,1
173158,0,0
173164,8,0
173165,"6,8",1
173168,8,1
173170,3,0
173171,8,0
173176,0,0
173178,0,0
173180,8,1
173190,3,0
173192,8,0
173193,0,1
173196,8,1
173203,0,0
173207,0,1
173210,0,0
173215,8,1
173218,0,0
173220,"3,8",1
173230,8,0
173235,8,0
173238,3,1
173239,0,0
173243,8,0
173244,8,1
173246,8,0
173248,8,1
173254,1,0
173258,8,1
173260,8,1
173274,8,0
173285,8,1
173286,8,1
173288,0,1
173289,0,0
173291,8,0
173299,8,1
173303,8,1
173311,8,0
173312,"7,8",1
173316,8,1
173325,0,1
173327,"1,8",1
173337,8,0
173343,8,0
173345,0,0
173346,0,0
173347,0,1
173348,0,1
173349,0,0
173353,0,0
173373,8,0
173374,8,1
173375,0,1
173377,8,1
173378,"1,8",1
173379,0,0
173382,"1,8",0
173383,0,1
173385,1,0
173394,0,0
173395,0,0
173396,0,0
173400,0,1
173401,0,0
173405,8,0
173414,0,1
173417,8,0
173424,0,1
173425,8,1
173431,0,0
173434,8,0
173442,1,1
173445,1,0
173450,8,0
173453,8,0
173457,8,1
173461,8,0
173462,8,1
173467,8,0
173468,8,1
173476,8,1
173478,0,1
173484,8,0
173485,0,0
173489,1,1
173494,0,1
173496,8,1
173497,0,1
173503,0,1
173505,0,0
173522,0,1
173523,0,1
173530,0,0
173531,8,0
173532,8,1
173539,8,0
173540,0,1
173543,"1,8",0
173544,0,1
173552,0,1
173557,8,1
173558,0,0
173559,8,1
173565,8,0
173581,3,0
173583,0,0
173594,8,1
173600,8,1
173603,8,0
173605,0,1
173613,8,1
173614,8,0
173616,8,0
173619,0,1
173620,8,0
173626,8,1
173628,1,0
173630,8,1
173631,0,1
173632,8,1
173633,8,1
173634,8,1
173635,8,1
173638,8,1
173640,8,0
173645,0,1
173649,"6,8",1
173650,0,0
173656,8,1
173657,8,1
173658,0,1
173662,3,1
173664,0,1
173675,8,1
173679,0,1
173685,1,0
173686,0,1
173692,0,1
173696,0,1
173702,0,1
173710,8,1
173716,8,1
173717,8,0
173721,8,0
173722,"3,8",1
173725,0,1
173731,8,0
173734,"1,6,8",0
173740,0,0
173743,8,0
173745,4,0
173749,0,1
173759,8,0
173766,8,0
173767,8,1
173769,0,0
173771,8,1
173772,8,1
173774,3,1
173778,8,1
173785,8,1
173797,8,1
173800,8,1
173804,8,0
173805,0,1
173808,"3,8",1
173811,0,1
173812,8,1
173818,8,0
173824,6,1
173825,8,1
173831,8,1
173840,8,0
173844,0,0
173847,8,0
173848,1,1
173851,8,0
173854,8,0
173881,0,1
173883,8,0
173893,8,1
173896,8,0
173899,8,1
173901,8,0
173902,0,0
173903,0,1
173908,0,0
173912,0,1
173914,0,1
173918,"1,8",0
173921,3,1
173926,0,0
173932,8,0
173936,0,0
173937,8,1
173939,0,1
173943,0,0
173946,0,1
173948,0,1
173954,3,1
173955,0,1
173957,8,0
173958,0,1
173963,0,1
173966,8,1
173968,0,1
173973,8,1
173975,0,0
173980,8,1
173983,7,0
173987,7,1
173992,8,0
173996,0,1
174001,8,0
174003,0,1
174005,0,1
174007,8,1
174009,0,0
174011,"1,8",0
174013,8,0
174016,0,1
174019,0,0
174020,8,0
174023,8,0
174024,0,0
174028,0,1
174030,8,0
174037,8,1
174042,"5,7",0
174045,8,0
174046,3,1
174051,"1,6,8",0
174052,7,0
174055,0,0
174063,8,0
174064,0,1
174065,8,1
174070,8,1
174077,"1,6",1
174079,"6,8",0
174081,8,0
174084,8,1
174087,8,0
174090,8,1
174091,0,1
174093,8,0
174098,0,1
174102,8,0
174109,0,1
174113,8,0
174123,0,0
174126,8,0
174127,8,1
174133,0,0
174134,0,1
174135,0,1
174142,8,0
174144,8,1
174145,0,0
174147,"1,8",0
174148,0,0
174150,0,1
174152,8,0
174156,0,0
174157,1,0
174164,"1,8",1
174166,1,1
174170,"6,8",0
174174,0,0
174176,0,1
174187,0,0
174189,0,1
174192,8,0
174198,0,0
174199,0,0
174200,"1,6",0
174205,8,1
174211,8,1
174214,8,1
174216,0,1
174217,8,1
174219,0,0
174220,0,1
174225,"1,8",0
174227,8,0
174229,8,0
174235,0,0
174237,0,1
174241,0,0
174253,3,0
174256,1,0
174258,6,0
174259,0,1
174262,8,0
174266,0,1
174267,6,1
174269,8,1
174275,8,0
174279,8,0
174283,"6,8",0
174284,8,0
174285,8,1
174293,0,0
174295,8,0
174297,0,0
174299,0,0
174304,8,0
174311,0,1
174318,8,0
174321,8,0
174323,8,1
174328,8,0
174333,0,0
174339,"1,8",0
174349,8,0
174352,8,1
174355,0,0
174357,8,1
174362,"1,8",1
174363,8,0
174365,0,1
174371,0,0
174373,8,1
174378,8,0
174379,0,0
174382,0,0
174384,8,1
174386,"1,5",1
174392,3,1
174393,8,0
174402,8,1
174409,0,0
174417,0,0
174421,8,0
174422,3,1
174424,0,1
174439,8,1
174440,8,0
174441,8,0
174443,8,0
174446,0,1
174447,0,0
174450,8,1
174458,8,1
174460,8,0
174461,8,1
174462,0,1
174464,0,1
174468,8,1
174471,8,0
174472,0,0
174474,8,0
174480,0,1
174486,8,0
174489,"1,8",1
174490,8,0
174495,8,0
174510,8,0
174512,8,1
174517,0,0
174525,8,1
174531,4,0
174545,8,0
174548,0,1
174551,0,0
174556,0,0
174559,8,0
174560,8,0
174564,0,0
174565,8,1
174571,0,1
174574,0,1
174579,8,0
174581,"1,8",0
174584,1,0
174586,8,1
174594,8,0
174595,0,1
174599,0,0
174604,8,0
174612,0,1
174613,8,0
174615,0,1
174618,8,1
174619,8,1
174620,0,1
174628,8,0
174631,"4,8",0
174633,8,1
174642,0,1
174645,8,1
174651,8,1
174653,0,0
174655,0,1
174656,8,1
174663,8,0
174665,8,1
174667,0,0
174670,8,1
174676,0,0
174685,0,0
174688,8,1
174690,8,1
174691,0,0
174692,0,1
174694,0,1
174700,8,0
174701,8,0
174704,8,1
174713,0,0
174716,0,1
174719,8,1
174724,8,0
174730,0,0
174735,0,0
174744,0,1
174746,0,0
174747,0,0
174750,0,1
174754,8,1
174762,0,0
174764,0,0
174766,8,1
174773,"5,8",0
174776,0,1
174780,0,0
174789,0,1
174790,8,1
